content,score
7hfi7is and the neglect neglect of,5
Game is simple and repetitive. Add money game.,1
Wow,5
Kutaji,5
One of my fav games😍😌,5
I like to play this game cauze of good graphic,5
A lame game. Don't waste your time to download. Ads every move. And not challenging.,1
Good,5
It's a best game,5
Its a Fun game tho i like it.,5
Nice game,4
Good game,4
Nice,5
Best,5
Super,2
Good,5
fawwaz,2
Nice game and I like it,5
Good,5
fun,5
i like,1
Really fun,4
Best game,5
Cool,5
Too much ads,1
l Love this game this game is really fun!!!,5
Goof,5
Unfortunately 5 mins into the game I had already seen 6 ads. I know they need to make their money to make it free but there's a limit to everything. Seemed like a fun game though but no time to waste on so many ads.,1
Uninstalled after seeing an ad after the 1st stage.. laggy and even starting the game is too slow.,1
Chitty ad after ad nooooo,1
It's pretty much cool love it,5
It's awesome so far,5
It's a very good game but can you add something extra to the game,5
Just started don't know how it is yet,5
Great,5
Play like a 5sec to watch a 30 sec. Vid. It's not even worth the install. If there were less ads I could probably play it,1
It's nice but it is not downloading,5
I doesn't require online use when you're at an appointment,4
"Too many ads, game has zero challenge. Boring. Plus you're asked to rate the game within five minutes of playing.",1
very fun playfully,5
Fun time passer,5
Best game ever,5
"Where are the cops??? Put them back in, give us a way to upgrade the fighting skill of our characters to fight tge cops Bug - Level 266, one of the prisoners jumps over the car & falls into a dark area, game stops Also has Crazy amount of ads, game needs a no ads $ options",1
So far so good,5
"Game is ok but, mansion builder is taking time and so many ads",1
👍👍👍👍,5
Lots of fun. You guys will love it. Peace and love.,5
Good game,5
Masters only ....,5
I love this game,5
Great game for everyone,5
"The concept of the game is interesting but the game itself is way way way too easy ! And some levels are used multiple times... Still, the graphics are okay and playing it is not bad but you can do much better ! (I've reached level 104 and I'm being generous by giving you 3 stars...)",3
Very nice game,5
Essentially an ad factory.,1
Its a great game but its repative,3
Soso soso cool,5
The game is cool and i saw some people say ads on ads but you can just turn off your wifi and play the game without adsss.But i like the game😀😃😄😁💯.Good work,3
एह्हेयेजेंव,5
Too much ads,1
Good 💜💜💜💝💝💝❤️❤️❤️🌹🌹🌹💕💕💕👌🙋‍♀️,5
Sala you,1
Afitya,5
Nice,5
U stupid! You are putting ads in every single minute. Just let us play l. Funny game btw,1
Woah so good Very good Goody good,5
Too many ads. Didn't even get to understand the game. Gave up on third ad in a minute,1
"-5 stars if I could!! are we kidding? I play for 3 seconds and I have to watch 30sec video for every 3 sec of game? Ok, maybe I can donate in order to remove the advertisements but how can I even get to know if I like it or not with so much of videos? absolutely terrible, all of it! Just forced to put 1 star.",1
Good game,5
This game awesome Awesomeeeeeee,5
This is the best game ever,5
Nice app by the way,5
Superb,5
Good,5
Nice is a good game,5
Too many ads,1
Good,5
Wont let you pass level 39,1
I love these game aaaaa,4
So much fun,5
It is good news modi to is par batkar rahi hai kal se shuru hone se pahle hi shuru kar 🤨😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄🤨😄😄😄😄😄😄😄😄🤗🤗🤗🤗🤗🤗🤗🍳🍳🍳🍳⚠️⚠️⚠️⚠️🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳🍳😄😄😄😄😄😄😄😄😄😄😄😄😄☺️☺️😂😅😘😚😚😚😚😙🙃🙃😉😚😚😚😙😙🙃🙃🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂😌😔😒😝😜😏😏🙄🙄🙄🙄🧐🧐🧐🧐🙄🙄😏😏😏😏😏😏😏🙄😬🙄🧐🧐🧐😕🧐🧐🧐😕😟🧐🧐😕😕😏😏😬😬😙😏😏😏😚😚😉🙃🙂🙂😌😌☺️☺️😌☺️☺️☺️😄☺️☺️☺️😂😌😌🙂🙂☺️☺️😄🙂🙂🙂🙂🙂☺,3
Cool game,5
FGTEE سلام,5
Very nice game,5
Nice,5
"WONDERFUL that vibration is gone, however trying to play ads to get vehicles or characters is still almost impossible!",5
Good,5
"Gameplay is good. The bank robbery levels were fun, why were these taken away? There's lag when many npcs are on screen, but the game is still playable. Was there a purpose in building the mansion? Levels feel a bit repetitive. Too many ads, best played offline.",4
Really fun download it,5
بازی‌ش خلی‌خلی‌خلی‌خوبه,5
I'm a big chocolate pancake fan :p,5
Wonderfoll,5
Sowy nah,1
Excellent and soothes time to pass,5
So good and lot's funn,5
I love tish game,5
Worst even didn't wanted to give 1star .hm means that I hate who made the game . please let me know if you are also thinking of this say yes or type or close click on yes please,1
This game is very amazing,5
Ads like crazy 5 ads before could even try to play,1
"Play one level, get stuck in a loop of ads. Only way to stop them is force close the app. Stay away.",1
Way too much ads. Its had to enjoy the game,1
Gdd,5
Very fun!,5
"I like it, but this game is littlebit not follow justice ❌⚖️",3
wooooow cooool😎 you can escape from jail and build some beautiful buildings this is awesome 👌,5
Khush,5
You know this game its good but it keep popping up ad but i love my mansion anywats no more ad pls!😒😒😒,3
"The game overall is fine, it the ads that keep popping up that frustrate me.",3
sooooooo cool,5
Very nice,5
I have fun its awsome yay,5
I like the game,5
VERY Good GAME,5
Is good,5
There are to many adds,2
Nice game very entertaining,5
Fun to start with but gets old after a while. Not very challenging and becomes somewhat repetitive.,3
"Levels are insultingly easy. Ads twice as long as the levels. Forces you into ""mansion builder"" between levels. Don't waste your time.",1
Thank you,5
Theres a glith that they go down the ladder then up the ladder can you fix it?,4
I hate this app,1
This game is fun and cute!,5
Its very fun but every time i dig its so slow,4
First time trying this game,5
I like it,5
TOO MANY ADDS,3
👍,5
"""Ads, Timmy,"" he replied, ""ads as far as the eye can see. Stretching into the horizon and beyond!!! Ads because you lost a level, ads because you won. Ads simply to progress. Ads baked into the fundamental nature of the game."" His voice was tired, ""that's why we uninstall and never look back!""",1
😃😃😃😃💥💣💥💨💨🤩🤩,5
Fun,5
😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5
To many ads,3
Game keeps crashing when a certain ad comes up otherwise I'd rate it 5 stars every enjoyable other than the crash,2
Would be good but....the ads are longer than the game play,1
Nice,2
"Absolutely phenomenal I totally enjoyed this game this is the best game that the Play Store could have ever came out with if I would donate 5 million dollars for $5,000 I would and as a matter of fact I am right now when I turn in this review I am going to donate $5,000 to Google Play Store thank you for the awesome graphics and all of the characteristics that you put into this game I love it thanks so much",5
Basic but yet fun in its own way! So far so good!,4
It was fun,5
So far so good kinda slow in between lwvels,4
Dump game,1
Well game 👍,5
"Another of those incredibly stupid games that pose no challenge at all, and also a monkey could proceed. These ""games"" are designed to just keep you stuck on them and watch ads. You ""win"" incredibly stupid challenges, so you keep ""playing"" and watching ads. Find something better, don't waste your time.",1
"You can not watch videos for upgrading vehicles or more people, keys to unlock chests. Please fix",2
"I like the game, but I deleted it because of the amount of ads. There are ads between every round and cut scene. It makes the game much less enjoyable.",2
It wont let me play videos on here,4
Wow that's awesome please make more games,5
Wow Wow Wow,5
Good game,5
I love this game I can reach level 38 but how can I reach level 38,2
Cool,4
woooo,5
অ্যাডটসী ty h Bobby,5
it was so fun pretending to be a bad guy.I was so happy that I found a non baby game. .,5
Easy,5
So fun,5
Terrible. Way too many ads. After every level and sometimes twice.,1
Nice,4
Sorry for the latest version of the day of Christmas a true love gave to the UK and the other side of the most of the day,5
Just love it.,5
I got a 30 second ad before I even started playing and another before I finished the first level. The ads are longer than the game!!!! SMH,1
Deva,5
Ffddfdassf you so much and I love you so much ❤️💕 grss😎😎😎,5
"Controls aren't great, an ad after every level is excessive. Would have gotten 5 stars if it weren't for that",2
"Just very boring, WAAAAY too easy to do, literally takes 10 seconds to do a level, and it's pretty much the same thing every time, game is more for 3 year olds and under, that's how boringly easy and quick it is. Make it more challenging and harder.",1
So cool going under ground,5
Be nice to be able to upgrade to fight the cops better when you rob the bank. I don't understand the other things you can buy if they don't upgraded your player what's the point,4
This game is awesome,5
Zez,2
I love this game so much,5
I don't even want to give a star it's just so bad . !!,1
A150,1
This game is fun. All of the ads after each level is why I gave 2 stars ⭐⭐. You have to watch ad after ad just to play next stage. Takes the fun level down.,2
Good game,5
💯🗯️♥️,5
"If i hit no thanks on additional gold, via watching an add i expect to not be thrusted into an add at all. Not place me in an ad. In addiont to this they are WAYY TOO FREQUENT, one ad after every level",1
Omg,5
خیلی بده بد ترین بازیه دنیا,1
No many ads,1
Salute,5
Ok,4
I love this game so so so much you cannot believe how much I love this game so I give this game 5 stars,5
TOO MANY ADS,1
Best funny game,3
Cool,5
nice game,3
Great fun and delicious,5
Perect,5
"Too many ads, and the ads will pop out suddently when you are playing...quite anoyying",3
Good and nice game,5
It's totally ads. Plays 3s and watch ads 1 min. Trap user click ads with stupid button.,1
😉,4
Dobara try nhi karna,1
Best,5
"it's nothing but adds no challenge to this ""game"". this whole thing was made to make people watch as much add as possible.",1
Ezio ❤️ selina the first thing you want is to the Manager Integrated with MH Team through and provide get the best information on all of your the best experience you in the library,5
Can you please make it harder? Can you please remove ads? I don't want very easy game like sand balls,3
Hhu,5
Awesome,5
I love it,5
This is a fun game but too many ads. Change it pls,5
Game is riddled with adds wish I never downloaded it,1
Wow a add for ever move.... what a joke!,1
It so so fun,5
عاااااااالیه,1
Bad man,1
"So many ads, ads after everything!",1
Please don't download I saw this game on ads and then I thaught let's download but after downloading. Ew,2
Good,5
Just boring and horrible.,1
It's fun,5
Best game ever,5
Great so far,5
Ads ads ads,1
A bit to much adds,4
"It's a super fun game, BUT there are so. Many. Ads. After every level, there is at least one thirty second ad. It's insane, frustrating, and makes the game not so fun. Get rid of some of the ads and I'll give a higher rating.",4
Great fun game,5
This is a enjoyment game i will enjoy your game in my life.,1
It is a nice smooth app game good at calming.,4
Good app,5
After about 5 levels video option is disabled so you can't even finish the mansion project to continue playing the game. It was fun till it broke its self. 🤷🏾‍♂️,1
l love it is so much fun,5
The game was mindblowing,5
App dies without a notice or error right the end of the first round. I guess it is not optimized for the latest and greatest.,1
Not bad,3
😎😎😎😎😎😎😎😎😎😎😎,5
Ek dam bekar,1
Best game ever. .,5
Waaaaay too many commercials. Not worth the time.,1
Gtavufu,5
It's okay,4
Khub baje,1
Too many adds 😑,4
"This game is very enjoyable and fun, I that you can save other people in the game its very cool and fun, Thank you for making this game 😊👌👍😋😁",5
This game is Soo sweet as if it's like areal game. I love the person who made this game because he/she teaches me how to become a serious thief at our neighborhood. THANK YOU LOVE YOU SOOOOOO MUCH❤️❤️❤️❤️😘😘😘😘😘😘❤️❤️❤️❤️A,1
Ghatiya game Maine delete kar diya,1
This was really fun at the start!!😁😁,5
Was trying to play but when there's a commercial every 2nd I can't even play again.,1
Too many ads,1
Nuh,2
Very easy and fun,5
"How long do you expect someone to keep this game ? Im mean really , ads at every level ,trust me nobody is keeping this",1
Coal best game,5
Best game,5
Fun game way way way too many ads every single change of screen there is an ad...really ruins the experience not very happy with it what so ever,1
Way to many ads and got stuck on level cuz boths guys get taken out by cops you cant beat.,1
Ok,5
Nice,5
Wow it's soooo EZ,5
I like the game:),5
qwq👌🏻💝,5
Its good,5
It would be a good game if there wasn't an ad every 30 seconds.,1
Boring...,1
Soooooo many ads.. there is more ads than actually game play.,1
Nothing more than ads,1
This game was fun I recemend this game to everyone I just want more buildings can you please do that,5
Worst game,1
Hey wana watch adds? This is the platform for you... want to be entertained? Any other game will probably be better. If I knew the people who developed this.... thing... I would be ashamed of them. Dont bother with this at all,1
Lot of videos,4
Best,5
If you love ads after lvls this is the game for you. A game like this shouldn't be flooded with ads every corner. Deleted,1
👍,5
عالیه,5
I like this game,5
Good,5
Fun,5
It continues to shut down multiple times,1
Ad simulator,1
Hhhhh,5
Terrible. The game is meh. Theres no way to remove the ungodly amount adds,1
Good,5
"Good game but too much of ads, uninstalled the game.",2
It's a fun game to kill time with. The biggest problem with the game is the controls or rather lack of them. It's irritating to lose because your character is fighting the guard but you are just at the mercy of the game gods. You literally just restart some levels until by their grace you win. The stars mean nothing but you lose them by losing characters to the guards which you can neither avoid or control your character during the fight.,2
Satisfying,5
Great,5
Too many ads.,2
Ok,3
Great to hear from you,5
Ok,5
Very good,3
🎉,5
It is nice,4
kartikm.,5
"You can literally play this game without looking and still do good, which is exactly what I did. Game is too simple and it jumps to different modes way too frequently. Not to mention it has an ad every 30 seconds. I gave it 17 levels but it just doesn't cut it.",1
cialis the houses and,5
An ad after every level. When a level is 5 seconds ànd very jittery. then a 30 second ad. How about you pull your lips over your head and swallow.,1
Cool dig game,5
Good 😘🥰,5
"Too many ads, not cool ...",1
It's to many ads each time you pass or get a gift it's like looking at tv with commercials,1
Its very repetative. Same thing over and over throughtout the levels😴,1
Very bad every one moment have to see ad by force,1
Good GAME for spare time!😎,5
TO MANY ADDS. CANT GO ONE ROUND WITHOUT AN AD SHOWING UP.,1
Its constantly breaking. Full of errors and bugs. Not really all that fun when you have to close and re-open the app every other level.,1
"Too many ads. No matter whether you skip the ad option for more rewards, you get an ad after every level/action anyways.",1
Good,5
To many ads videos,2
Jasmen this game is so easy,5
Keeps crushing thinking about deleting it,1
Nice game,1
Ok,3
Good,5
So many boring ads.,1
Loved it's,5
Best,5
V.Good,5
Fun to play,5
Awesome 👍👍,5
وانيةيا,5
I really like your game it's really fun,5
It's a nice game,5
Cool,4
Nice game but too many advertisements. I delete this game.,1
اما ىملكلكىىكلكللكلمل,5
Nice,5
Joseph goh1234GOH,5
Early days yet to soon to really tell how I feel about it,4
Keeps on lagging,2
Boring and repetitive. [3/10),2
I like this game 👌👌 seems always 👌👌,5
🤮🤮🤮🤮🤮🤢🤢🤢🤮😪 waste game,1
good,5
Hahahaha,5
This game easy,4
Too easy for anyone over 10 years of age. And the orange buttons don't work.,2
Lakhvirkaka,5
It's super cool😂.,5
Worse game not so cool... And lot's of AD,1
Great,5
THIS is best game,5
Boring as heck,1
Wow! I love this game,5
Cool game...,5
IT IS SOOOOOOOOOOOO FUN!!!!,5
U escape then they tell you build a mansion but u can not advance if u dont watch their forced add GREEEEDDDDYYYY FUDGES TAKE A LONG WALK OFF A SHORT BUT VERY HIGH CLIFF YALL SONS OF BI#@$$$$$$,1
Love this game,5
Yeyr Yeh Jehe Grhehr,5
"Junk, pure ads",1
It's more ads than game.,1
I pressed no thanks to double the gold and still had an ad they pop up every 2 minutes and noone wants to play this game because of that.,1
Way too many ads and it's the same ad every time. Can't enjoy playing because of this.,1
"Very fun game. However, when it gives you the option to watch an ad in order to get a bigger prize or something more you click the button to watch the ad and nothing it NEVER worked at anytime no matter what I did. Also, not being able to access the shops whenever you decide to is a bit annoying as well.",2
Great an interesting,5
Great game but it keeps crashing on me 😭😭😭😭😭😭😭 And there are far too many ads!!,2
Like it 😍 it is good.,5
Its an Adware not a game.,1
It make me feel not to go to school anymore cuz it so interesting don't play doing exams,5
It is cool,5
Xamda,5
Made just for adds. Add after add after every short (few second) game experience.,1
وااااااااااااااو,5
Awesome,5
Not,5
Good,4
"Played a single level for five seconds and had to watch an ad. Then I clicked on ""mansion"" and was forced to watch another unskippable 30 second ad. Not ok. Looks like I'll be playing this one in airplane mode. How annoying. Will probably delete",1
Katharnak,5
Its very nice to play it fun you can build masions its just everything,5
It is fun,4
Nice game,5
Complete waste.,1
Best,5
It's fun,5
Literally an ad every 5-10 seconds. Way too greedy devs,1
I DONT LIKE IT I LOVE IT THIS APP IS ALL MINE THXS SO MUCH FOR THIS GAME 5 STARS FOR YOU.,5
👷🏻‍♂️👷🏻‍♀️,5
Too many annoying advertisements spoiled all the fun so deleted the game within few minutes after downloading...,1
this is the best game but I level 87 but the level are same but I rell enjoy the game 👍but I like the prisoners and its so funny! 😂,4
To many adverts,1
بازی خیلی خوبی است,5
Nice game,5
Relaxing,5
Nice game 😄😄😄,4
😊😊😊,4
Oooooooo fuuuuuun,5
Nicee,5
It sucks thats all my game started glitching and wont let me upgrade anymore,1
So many ads,1
Stop showomg me ads and not giving any way to watch ads to get extra stuff and gold. Click button and nothing happens. I deleted this game and gonna reinstall to see if it was one of yalls stupid bug fixes. If not please fix and will give higher rating.,2
Nice,5
funny game escape master... enjoy to play it,5
Worst game ever,1
"Good time killer, pretty basic game, but way too many ads. Literally an ad pops up after every level. DELETE!!!!!",1
Good,5
Good game,5
Very very good app and have fun,5
Recognising face and he is a very good and bad times and the other hand is a very good and bad times and the other hand is a very good and bad times and the other hand,5
It needs bounes,2
Ads every 5 seconds,1
Funny game,5
nice game,5
30 secs ads after each level!!!!!,2
This game is not nice so don't download this games,1
Good,5
After the 2nd level i uninstalled bc of the ads,1
Awesome game,5
love this game?,5
Funny game with amazing game play and fantastic graphics,5
After installing some games we just quickly uninstall them.,1
It's grate,5
"Very bad, it's all about ads",1
Ads or game play? Ad after every single level. The ads are longer then the duration of game play,2
Good game,5
Fun,5
Accident,4
🔥🔥🔥🔥🔥,5
bored,1
Good,3
Too Many Ads,1
😍😍😍,4
Way to many ads. Play 10 seconds ad for 30 seconds.,2
Good,5
Nice ya but it is not for girls because it is saying brother 😠😡😾👹,5
Great and fun game. But get rid of all the stupid ads don't always play them every second.,3
I like this game is so cool is amazing Thank you,5
Very cute game and it very easy to play,5
I love this game it is the best game in the world,5
Toyu,5
Cool,5
This is a relaxing and wonderful game experience,5
I Always wondered how you escaped from jail.,5
The gold has no use and there is adds left and right,1
So lagggging,1
Too much commercial,1
"Opening chests took so long that i uninstalled this game. There's no way to spend the gold, so, no chests needed. So many ads, 60% ads, 40 % game play.",1
COOL!!!!!!!!!!!!!!!!!!,5
Love it,5
Nice game to much ads,5
Fun game but overloaded with 30 second ads after each level. Uninstalling.,1
They're great,5
kool g,4
Great Game,5
Just to fun😰😣,5
Its so cute 😍,5
"This would be funnier to play if every 30 seconds an add wouldn't come up,I get it that the devs need some kind of extra income but this is borderline ridiculous",2
Fun,5
good Game,5
"Hello and this game is good, but the bank robbery just still look escaping prison, mabye you make bank robbery looks in bank",4
RuterusAlapahauPalpatinessinfulaslapstickRodriquezwenameledaquamarineAlapaha2 RodriquezslapsticksolapdogAlapahasopaisleyAlapahaRodriquezadostthe20thofthebestway togetmeafewthebestpossibleinmyhouseandSenateandtherestof themostimportanttoyousoonasIcangetthebestwaytothenextcoupleofdaystogohometo7 towas to get to see the place of business in my bed at,5
Nub you stupid,1
This is good and powerfully,5
well. i downlownde this and i play it its so FUN ANDDDDD WHEN I PLAY ITS SOOOOOOOOOOOOO FUNNNNNNNNNNNNNNMNNNNNNNNNNNNNNNNNNNNNNNN AND AND IM JUST FRECK OUTTTTTTTTTTTTTTTTTTTTTTTT OH MY GODNESSSSSSSSSSSSSSSSSSSSS,5
It's a good game,5
Good game,5
So many ads don't download it waste of time believe me nothing to enjoy the game,1
Very fun!,5
shayaan function cymbals Ginnifer,5
Laxman Kumar vageila,5
Wow interesting game in world,5
Good,5
Kdgdveidhebdudhdhtufjrbtur fnfjh you can get the nemmgm a try try again in the nemmgm the nemmgm a try and find out what to do If,5
Fun!!!,1
"The most mediocre game I have ever played than rogue warrior. All the level designs are pretty much the same, no obstacles or anything to slow the player down. I like my games with difficulty but this is too easy for me. A little child can complete this easily without any problems. I suggest you stay away from his game and its maker, that's if you feel like mediocre games.",1
SO COOL,5
Absolutely boring.,1
Good,5
Much better to all,4
Game is ok. Ads after every level and before and after anything you do ruins it.,1
Keren,5
Very interesting game,4
"Can't even play, the game keeps freezing and stopping and there are way to many ads. It would be fun but in 5 minutes I have to restart the game like 3 times.",1
"TOO MANY ADDS, CRASHES, FREZES. BORING!!",1
This game is fun but much ads and u can't spend the goals,3
Only fa... Adds,1
Good,1
So faw is a great game to play,5
I love this game ❤️😍 just love it,5
FUN GAME!!!!!,5
Its alright. To many ads even when you dont want to claim the prizes.,2
Gfs,5
Stupid app,4
Best game ever,5
Lot of bugs laging ads some time game is stoping,1
Good mind relax game,5
Policy & advertising,1
Fun but WAY too many ads.,1
I understand the reason for ads but ads Everytime you do anything is just way to much,1
I love it!,5
Great,5
its a very nice game,5
very serious and fun,5
Horrible!! I've never seen so many ads EVER!!,1
It's the best,5
Ijg,5
V g game,5
Lag,1
It's like sand balls but aits more cooler,5
Cool,5
Nice game,4
"It's ok, you have to play lots of ads in order to get more stuff. That's on top of the regular ads that play. AND YES WE ALL KNOW ADS PAY FOR THE GAME! We got that as you guys respond with generic responses to whatever we say. Pretty much boring game and do not care for the cops and the escapees beating each other. Not fun.",1
💖💖💖,5
Great game come play it.,5
Super game,4
excelent i'love play grandrei,5
Dont install,1
It won't make me crazy,5
Nice game,4
It's okay not great but okay. I hate games like this but it ok for when you don't have anything else to do,3
"Horrible. No smooth movement. Ad on top of ad on top of ad. I was going to play one more level before deciding if I wanted to delete it, but there were too many ads. I understand you need to make money with ads, but this is rediculous. Beginner levels take about 15 seconds to complete. Ad comes on. Needed to upgrade my mansion but had to watch another ad. After mansion upgrade, another ad. Moved on to upgrade my avatar. Got another ad. Touched complete, yep, another ad. Could take it any longer",1
Way to many ads. I know you want to make money but the amount of ads is greed not just making money nor surviving.. Uninstalling.,1
Fun,5
gamenya ti dakbagu sekali,1
Like this one,5
Boring game,2
To many ads🤦‍♂️🤦‍♂️🤦‍♂️ come on after every level smh,1
I love it,5
Very very very very bad,1
The ads for this gave me cancer. And gameplay was far from smooth. Way too easy.,1
ز٥زز٥,5
Way too many forced ads ruin playability.,1
"Bored, all you do is same thing in all levels. No fun, waste of time. Uninstalled .",1
"Video Watching game, have to watch at least one video every round",1
Cooooooooool,5
Far to many adds . Extremely excessive. So many that it ruins the game . Game would be entertaining if not for the ridiculous amount of adds,1
🤩😍,5
Fun at the first level i dont know what will happen next but for now ill give five star :),5
Freezes when getting bonuses,1
"Game is fun but totally removes the fun with how adverts are implemented..You have to watch and click on adverts to play. Uninstalled immediately! If developers go this low to make money out of a potentially great game, they should not be in the business at all.",1
I like it,3
Ausome game,5
"Its really fun I rate it 4 stars cause theres kind of a lag when begin a level,but its a really entertaining game.The part that I love is when you dig then the robbers just say something but I dont umderstand it's a good game try it out!",4
More time in ads than game,1
What an enjoyable game to play! The game is so fun!,5
Too many ads,2
It's good,5
I know everybody you don't like ads. Now enable airplane mode and play.no ads will be there. Enjoy!!👍,5
The only way to get Escape Masters in the morning and afternoon tea and coffee making facilities ..? IF SO THAT YOU CAN BE FOUND HERE IS MY EMAIL to you by my friend And a half day and night and the surrounding area including a number is not valid to rent a house in London and the other side of things to see if you are looking at your local library I'm sure you have any questions about the first time in my job Road ! What are the most of the year and W7a the first time... ?,5
Super,5
A lot of time to download,2
👑💣💥💎🕌⛪🏰🏯🌌☄,5
Good game,5
It dosent even download😡😠,5
See you next,5
Gu game,1
Sometimes or most of the time the game can glitch or the character can mess up a lot,3
Nice game,5
The best game,5
Good,5
Omg,5
I love it,1
Good game too many ads,4
"Pretty addicting game, it's really cool",5
its fun but adds a lot,4
It is just cool,5
Neon Robin come to the house Gnjyjyttnh3,5
I like it,5
Well done! Ads? You're all just stupid. Turn the wifi off!,5
Lots of ads to unlock costumes and cannot customized the car need to improve.. Unistall it.,1
I love it,5
It's a good game until you get to level 65 I can't past the gruad with one person,3
"Repetitive, without challenge and full of bugs and adverts. Made my phone crash regularly",1
This game is amazing i love,5
Please add option to choose skin and vehicle,4
Too many ads. Can't enjoy the game because of this.,1
Every level is almost the same,4
Cool one,3
It is fun,5
It's fun and Amazing,5
This game is so much. Fun,5
My,5
cool,5
Good,5
arman🌎🌎🌏🕞🕓🕟🕔🕞🕐🕔🕧🕛⌚🕖🕖🕥🕗🕢🕥🌕🌖🌗🚔🚔🚔🚔🚔🚔🚓🚓🚓🚗🚗🚗🚘🛣⛽⛽,5
i really Love This Game,5
Super,5
Awesome 🤩,5
👗👑🍕🍟🍫🍩🍦🍗💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,5
"FAKE GAME, you can play 2 lvls before entering ad city. Every option results in ad. There is no logical reason for this adware.",1
Wow so nice,5
Great,5
Very good,5
I Love it Super Fun Game play it on your Guyd Phones,5
This game is total time pass,3
Ok,5
FUN!!,5
Way too many ads. Would be a lot more fun if it did not have as many.,5
Good and cool,5
"No store to buy items or add people, what am i gonna do with the golds? ☹️☹️",1
Good And cool,5
Good,5
You get all the gold but nothing to spend it on.,2
Deer🖕🖕🖕🖕🖕👌👌😘😘😘,5
"It's a great game, but theres to many ads. After every level there is some sort of ad that plays, even after you tap ""no thanks"" to watch an ad, one plays anyways. It can be glitchy and lags when you have a lot of characters at once",2
Weak,1
"Ads everywhere, ad after the first level, ad to build a useless mansion, ad to skip an ad. Just way too many ads.",1
I love it ❤️😍🙌👌💙😍,4
Seru,5
STOP AD RAPING ME!!!! EVERY STINKING LEVEL AD ... CONSTANT ADS,1
It's too bad please do not download this game,1
"i laugh a bit when the escapers say ""oh yeah boys""",5
I like this game because you survived the police station,5
Awful,1
awful this is not a game it is a ad plataform whit some time of play,1
Eeeeeeeeew very bad game,1
Cool we need to escape now,5
It's like when everytime when I play finish I can build a house but I amost can get a mansion soon,5
Not bad,5
I love it,5
GOOD,5
Boring as hell,1
Fun,5
To many ads get a ad after each time you escape 5 sec to escape 2 mins of ads to bad because i would really play the game.. time to Uninstaller boo,1
Hoooo,5
Best,5
"Briefly entertaining, but there's no way to overcome the police, no way to spend the gold you accumulate, the mansion you build has no purpose, and levels don't increase in difficulty in any sensible way. Overall, it'll pass maybe an hour and that's best spent on airplane mode to swerve the huge number of ads.",3
The game is spinning,5
There's no way to beat one of the levels. Police are to powerful and you don't get enough prisoners to even get thru it.,1
Fun I don't like wasting my time with the ads,4
👍 Nice,5
Can't y'all just add a skip button?! Please?!,3
Whats the point of getting gold bar rewards that you have no option of using them.. Really lame,1
Cool game I like games like this I have 3 others just so cool,5
I hate this game,1
Im having fun in building a house of mine.❤,5
Реклама после каждого уровня... вы снрьёзно??? Удалила,1
Coolest game,5
good game,5
"Toooooooo MANY ads, is very irritating.",2
Way to many freaking ads,1
a little laggy,4
"Would be better if ads didn't interrupt constantly, but that's pretty par for the course with free mobile games. Content is exactly what you'd expect.",4
THIS GAME IS AWSOME ALSO THERE IS NOOOOOOOO ADDS for me,5
Nice,5
Fun lil game. But having to watch a freaking ad after every level is asinine.,1
This game fun Adds give me mansion builds It's fun👍,5
Too easy,1
Great Game,5
Relaxing!!,5
Love this game. Great way to relax.,5
Pretty fun,5
Wow,5
super buetiful,5
I don't like it it isn't really exciting and it keeps repeating the same levels,1
I like this game 😁😁,5
i like the sand and the game,5
This is the funnest game I ever experienced,5
"I know you all think I am nuts but I would give this game 5 stars except the violence against police officers. Great concept but the example it sets is not good. For people that think Oh it's only a game, I have seen the damage Just a Game Can Do. I am afraid I have to uninstall the game but I wish I didn't have to",3
Bad boring,1
Kay backchodi h Bhai kyu banaya,2
Bloody game started to glitch after level 60,2
"The game would be nice if there wasn't an AD after everytime I touch the screen - and even when I touch ""no thanks"" to even WATCH an AD for 'extra' earnings! You can keep all that..I mean, you want me to play this game or someone elses, from the ADs? ..crappy marketing if ya want my opinion.",1
Love it it's the best I think I'm going to post some of the videos on my channel Sanchez go look atbit,5
👍👍👀,5
Game ok. Adverts too much.,1
Fun,5
Love,5
hello ALEX,5
"Potential to be an enjoyable game but the gold you collect cannot be spent and, if you have to fight a guard/policeman then it is impossible to get 3 stars as you will always lose a prisoner to them and I am now stuck on a level that can't be completed because I go straight into a fight with only 1 prisoner who inevitably dies.",1
Wow.so exciting,5
Nice game...,5
Good,5
Too many ads,5
Just wondering if there's any way of putting an add between the current ones? An add a very 5 or so seconds or really not enough.,1
ok,5
Cute little game!,5
Very nice game,5
Sarath,5
Awesome game play,4
Am am,1
Love it,5
"Terrible game. An ad in-between every single level and the ""fight"" mechanics are just horrible.",1
5 seconds of gameplay followed by a 30 second ad.,1
